id,equation_raw,notes,provenance,equation_normalized,status,balance
76751,6<Ag(s)> + 6<Ge(s)> + 12<P(s)> + 4<Sn(s)> = Ag6Sn4P12Ge6(s),[],"{""bbox_points"": [60.18744525547446, 108.12, 551.28700729927, 118.62000000000006], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 27, ""source_file"": ""GER.PDF""}",6<Ag(s)> + 6<Ge(s)> + 12<P(s)> + 4<Sn(s)> = Ag6Sn4P12Ge6(s),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ag(s)"": ""-6"", ""Ag6Sn4P12Ge6(s)"": ""1"", ""Ge(s)"": ""-6"", ""P(s)"": ""-12"", ""Sn(s)"": ""-4""}}"
78252,EDTA-4 + OH-1 + Ge+4 = Ge+4_OH-1_EDTA-4,"[{""page"": 27, ""text"": ""Note: Ge+4 is deprecated because it does not exist in aqueous solution""}]","{""bbox_points"": [60.18744525547446, 232.20000000000005, 551.28700729927, 242.7], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 27, ""source_file"": ""GER.PDF""}",EDTA-4 + OH-1 + Ge+4 = Ge+4_OH-1_EDTA-4,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""EDTA-4"": ""-1"", ""Ge+4"": ""-1"", ""Ge+4_OH-1_EDTA-4"": ""1"", ""OH-1"": ""-1""}}"
78639,EDTA-4 + OH-1 + H+1 + Ge+4 = Ge+4_H+1_OH-1_EDTA-4,"[{""page"": 27, ""text"": ""Note: Ge+4 is deprecated because does not exist in aqueous solution""}]","{""bbox_points"": [60.18744525547446, 340.74, 551.28700729927, 351.3], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 27, ""source_file"": ""GER.PDF""}",EDTA-4 + OH-1 + H+1 + Ge+4 = Ge+4_H+1_OH-1_EDTA-4,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""EDTA-4"": ""-1"", ""Ge+4"": ""-1"", ""Ge+4_H+1_OH-1_EDTA-4"": ""1"", ""H+1"": ""-1"", ""OH-1"": ""-1""}}"
78896,H+1 + Ge+4 + 6<F-1> = Ge+4_H+1_F-1(6),"[{""page"": 27, ""text"": ""Note: Ge+4 is deprecated because it does not exist in aqueous solution""}]","{""bbox_points"": [60.18744525547446, 449.28000000000003, 551.28700729927, 459.84000000000003], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 27, ""source_file"": ""GER.PDF""}",H+1 + Ge+4 + 6<F-1> = Ge+4_H+1_F-1(6),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""F-1"": ""-6"", ""Ge+4"": ""-1"", ""Ge+4_H+1_F-1(6)"": ""1"", ""H+1"": ""-1""}}"
78971,S-2 + Ge+2 = Ge+2_S-2_(s),"[{""page"": 27, ""text"": ""Note: The species S-2 does not exist in aqueous solution See reaction: H+1 + S-2 =\nH+1_S-2""}]","{""bbox_points"": [60.18744525547446, 557.88, 551.28700729927, 568.5], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 27, ""source_file"": ""GER.PDF""}",S-2 + Ge+2 = Ge+2_S-2_(s),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+2"": ""-1"", ""Ge+2_S-2_(s)"": ""1"", ""S-2"": ""-1""}}"
78972,2<S-2> + Ge+4 = Ge+4_S-2(2)_(s),"[{""page"": 28, ""text"": ""Note: The species S-2 does not exist in aqueous solution See reaction: H+1 + S-2 =\nH+1_S-2""}]","{""bbox_points"": [60.18744525547446, 677.16, 551.28700729927, 687.66], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 27, ""source_file"": ""GER.PDF""}",2<S-2> + Ge+4 = Ge+4_S-2(2)_(s),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4"": ""-1"", ""Ge+4_S-2(2)_(s)"": ""1"", ""S-2"": ""-2""}}"
79197,2<Citric-3> + Ge+4 = Ge+4_Citric-3(2),"[{""page"": 28, ""text"": ""Note: Ge+4 is deprecated because does not exist in aqueous solution""}]","{""bbox_points"": [60.18372413793103, 137.10000000000002, 551.2899310344827, 147.60000000000002], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 28, ""source_file"": ""GER.PDF""}",2<Citric-3> + Ge+4 = Ge+4_Citric-3(2),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Citric-3"": ""-2"", ""Ge+4"": ""-1"", ""Ge+4_Citric-3(2)"": ""1""}}"
79198,Citric-3 + 3<OH-1> + Ge+4 = Ge+4_OH-1(3)_Citric-3,"[{""page"": 28, ""text"": ""Note: Ge+4 is deprecated because does not exist in aqueous solution""}]","{""bbox_points"": [60.18372413793103, 245.64, 551.2899310344827, 256.26000000000005], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 28, ""source_file"": ""GER.PDF""}",Citric-3 + 3<OH-1> + Ge+4 = Ge+4_OH-1(3)_Citric-3,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Citric-3"": ""-1"", ""Ge+4"": ""-1"", ""Ge+4_OH-1(3)_Citric-3"": ""1"", ""OH-1"": ""-3""}}"
79385,35<OH-1> + 8<Ge+4> = Ge+4(8)_OH-1(35),"[{""page"": 28, ""text"": ""Note: Ge+4 is deprecated because does not exist in aqueous solution""}]","{""bbox_points"": [60.18372413793103, 354.3, 551.2899310344827, 364.86], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 28, ""source_file"": ""GER.PDF""}",35<OH-1> + 8<Ge+4> = Ge+4(8)_OH-1(35),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4"": ""-8"", ""Ge+4(8)_OH-1(35)"": ""1"", ""OH-1"": ""-35""}}"
80407,Ge(s) + 2<H2(g)> + 2<O2(g)> = Ge+4_OH-1(4),"[{""page"": 28, ""text"": ""Note (2): Corresponding value for Si(OH)4 is problematic""}]","{""bbox_points"": [60.18372413793103, 462.90000000000003, 551.2899310344827, 473.40000000000003], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 28, ""source_file"": ""GER.PDF""}",Ge(s) + 2<H2(g)> + 2<O2(g)> = Ge+4_OH-1(4),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge(s)"": ""-1"", ""Ge+4_OH-1(4)"": ""1"", ""H2(g)"": ""-2"", ""O2(g)"": ""-2""}}"
80419,"Ge(s) + O2(g) = GeO2(hexag,s)",[],"{""bbox_points"": [60.18372413793103, 642.12, 551.2899310344827, 652.74], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 28, ""source_file"": ""GER.PDF""}","Ge(s) + O2(g) = GeO2(hexag,s)",transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge(s)"": ""-1"", ""GeO2(hexag,s)"": ""1"", ""O2(g)"": ""-1""}}"
80892,Ge+4_OH-1(4) + 2<H+1_F-1> + H+1 = Ge+4_F-1(2)_OH-1 + 3<H2O>,[],"{""bbox_points"": [60.18699386503067, 163.20000000000005, 551.2873619631902, 173.88], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 29, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<H+1_F-1> + H+1 = Ge+4_F-1(2)_OH-1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_F-1(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""-1"", ""H+1_F-1"": ""-2"", ""H2O"": ""3""}}"
80893,Ge+4_OH-1(4) + 4<H+1_F-1> = Ge+4_F-1(4)_OH-1 + 3<H2O> + H+1,[],"{""bbox_points"": [60.18699386503067, 268.9200000000001, 551.2873619631902, 279.48], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 29, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 4<H+1_F-1> = Ge+4_F-1(4)_OH-1 + 3<H2O> + H+1,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_F-1(4)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""1"", ""H+1_F-1"": ""-4"", ""H2O"": ""3""}}"
80894,Ge+4_OH-1(4) + 6<H+1_F-1> = Ge+4_F-1(6) + 4<H2O> + 2<H+1>,[],"{""bbox_points"": [60.18699386503067, 356.28000000000003, 551.2873619631902, 366.78000000000003], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 29, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 6<H+1_F-1> = Ge+4_F-1(6) + 4<H2O> + 2<H+1>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_F-1(6)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""2"", ""H+1_F-1"": ""-6"", ""H2O"": ""4""}}"
80895,Ge+4_OH-1(4) + H+1 + Cl-1 = Ge+4_Cl-1_OH-1(3) + H2O,[],"{""bbox_points"": [60.18699386503067, 443.52000000000004, 551.2873619631902, 454.08000000000004], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 29, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + H+1 + Cl-1 = Ge+4_Cl-1_OH-1(3) + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Cl-1"": ""-1"", ""Ge+4_Cl-1_OH-1(3)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""-1"", ""H2O"": ""1""}}"
80896,Ge+4_Cl-1_OH-1(3) + H+1 + Cl-1 = Ge+4_Cl-1(2)_OH-1(2) + H2O,[],"{""bbox_points"": [60.18699386503067, 530.8799999999999, 551.2873619631902, 541.3800000000001], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 29, ""source_file"": ""GER.PDF""}",Ge+4_Cl-1_OH-1(3) + H+1 + Cl-1 = Ge+4_Cl-1(2)_OH-1(2) + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Cl-1"": ""-1"", ""Ge+4_Cl-1(2)_OH-1(2)"": ""1"", ""Ge+4_Cl-1_OH-1(3)"": ""-1"", ""H+1"": ""-1"", ""H2O"": ""1""}}"
80897,Ge+4_Cl-1(2)_OH-1(2) + H+1 + Cl-1 = Ge+4_Cl-1(3)_OH-1 + H2O,[],"{""bbox_points"": [60.18699386503067, 618.06, 551.2873619631902, 628.74], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 29, ""source_file"": ""GER.PDF""}",Ge+4_Cl-1(2)_OH-1(2) + H+1 + Cl-1 = Ge+4_Cl-1(3)_OH-1 + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Cl-1"": ""-1"", ""Ge+4_Cl-1(2)_OH-1(2)"": ""-1"", ""Ge+4_Cl-1(3)_OH-1"": ""1"", ""H+1"": ""-1"", ""H2O"": ""1""}}"
80898,Ge+4_Cl-1(3)_OH-1 + H+1 + Cl-1 = Ge+4_Cl-1(4) + H2O,[],"{""bbox_points"": [60.18699386503067, 705.4200000000001, 551.2873619631902, 715.98], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 29, ""source_file"": ""GER.PDF""}",Ge+4_Cl-1(3)_OH-1 + H+1 + Cl-1 = Ge+4_Cl-1(4) + H2O,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Cl-1"": ""-1"", ""Ge+4_Cl-1(3)_OH-1"": ""-1"", ""Ge+4_Cl-1(4)"": ""1"", ""H+1"": ""-1"", ""H2O"": ""1""}}"
80899,Ge+4_OH-1(4) + DMannitol = GeO+2_DMannitol_OH-1(3) + H+1,[],"{""bbox_points"": [60.15745222929936, 126.48000000000002, 551.3105732484076, 136.98000000000008], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 30, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + DMannitol = GeO+2_DMannitol_OH-1(3) + H+1,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DMannitol"": ""-1"", ""Ge+4_OH-1(4)"": ""-1"", ""GeO+2_DMannitol_OH-1(3)"": ""1"", ""H+1"": ""1""}}"
80900,2<Ge+4_OH-1(4)> + 2<DMannitol> = GeO+2(2)_DMannitol(2)_OH-1(6) + 2<H+1 >,[],"{""bbox_points"": [60.15745222929936, 213.72000000000003, 551.3105732484076, 224.33999999999997], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 30, ""source_file"": ""GER.PDF""}",2<Ge+4_OH-1(4)> + 2<DMannitol> = GeO+2(2)_DMannitol(2)_OH-1(6) + 2<H+1>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""DMannitol"": ""-2"", ""Ge+4_OH-1(4)"": ""-2"", ""GeO+2(2)_DMannitol(2)_OH-1(6)"": ""1"", ""H+1"": ""2""}}"
80901,"GeO2(tetrag,s) + 2<H2O> = Ge+4_OH-1(4)",[],"{""bbox_points"": [60.15745222929936, 301.02000000000004, 551.3105732484076, 311.58000000000004], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 30, ""source_file"": ""GER.PDF""}","GeO2(tetrag,s) + 2<H2O> = Ge+4_OH-1(4)",transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_OH-1(4)"": ""1"", ""GeO2(tetrag,s)"": ""-1"", ""H2O"": ""-2""}}"
80902,Ge+4 + 6<F-1> = Ge+4_F-1(6),"[{""page"": 31, ""text"": ""Note: Ge+4 is deprecated because does not exist in aqueous solution""}]","{""bbox_points"": [60.18631578947368, 126.48000000000002, 551.2878947368421, 136.98000000000008], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 31, ""source_file"": ""GER.PDF""}",Ge+4 + 6<F-1> = Ge+4_F-1(6),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""F-1"": ""-6"", ""Ge+4"": ""-1"", ""Ge+4_F-1(6)"": ""1""}}"
80903,Ge+4_F-1(6) + H2O = Ge+4_F-1(4)_OH-1 + H+1_F-1 + F-1,[],"{""bbox_points"": [60.18631578947368, 235.02000000000004, 551.2878947368421, 245.57999999999998], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 31, ""source_file"": ""GER.PDF""}",Ge+4_F-1(6) + H2O = Ge+4_F-1(4)_OH-1 + H+1_F-1 + F-1,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""F-1"": ""1"", ""Ge+4_F-1(4)_OH-1"": ""1"", ""Ge+4_F-1(6)"": ""-1"", ""H+1_F-1"": ""1"", ""H2O"": ""-1""}}"
80904,Ge+4_OH-1(4) + 3<H+1_Kojic-1> + H+1 = Ge+4_Kojic-1(3) + 4<H2O>,[],"{""bbox_points"": [60.18631578947368, 359.1, 551.2878947368421, 369.66], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 31, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 3<H+1_Kojic-1> + H+1 = Ge+4_Kojic-1(3) + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_Kojic-1(3)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""-1"", ""H+1_Kojic-1"": ""-3"", ""H2O"": ""4""}}"
80905,Ge+4_OH-1(4) + 3<H+1(2)_Chromotropic-4> = Ge+4_Chromotropic-4(3) + 2<H+1> + 4<H2O >,[],"{""bbox_points"": [60.18631578947368, 446.46000000000004, 551.2878947368421, 457.02], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 31, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 3<H+1(2)_Chromotropic-4> = Ge+4_Chromotropic-4(3) + 2<H+1> + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_Chromotropic-4(3)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""2"", ""H+1(2)_Chromotropic-4"": ""-3"", ""H2O"": ""4""}}"
80906,Ge+4_Oxalic-2(2) + Oxalic-2 = Ge+4_Oxalic-2(3),[],"{""bbox_points"": [60.18631578947368, 533.7, 551.2878947368421, 544.32], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 31, ""source_file"": ""GER.PDF""}",Ge+4_Oxalic-2(2) + Oxalic-2 = Ge+4_Oxalic-2(3),transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_Oxalic-2(2)"": ""-1"", ""Ge+4_Oxalic-2(3)"": ""1"", ""Oxalic-2"": ""-1""}}"
80907,Ge+4_OH-1(2) + 2<H+1_Glycolic-1> = Ge+4_Glycolic-1(2)_OH-1(2) + 2<H+1>,"[{""page"": 31, ""text"": ""Note: Ge(OH)2 deprecated, existence very much doubtful, even more in these\nexperiments""}, {""page"": 32, ""text"": ""Note (1): Complex in article: H2[Ge(OH)2L2H(-2)]; simplified here: Ge(OH)2L2""}]","{""bbox_points"": [60.18631578947368, 621.06, 551.2878947368421, 631.56], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 31, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(2) + 2<H+1_Glycolic-1> = Ge+4_Glycolic-1(2)_OH-1(2) + 2<H+1>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_Glycolic-1(2)_OH-1(2)"": ""1"", ""Ge+4_OH-1(2)"": ""-1"", ""H+1"": ""2"", ""H+1_Glycolic-1"": ""-2""}}"
80908,Ge+4_OH-1(2) + 2<H+1_Lactic-1> = Ge+4_Lactic-1(2)_OH-1(2) + 2<H+1>,"[{""page"": 32, ""text"": ""Note: Ge(OH)2 deprecated, existence very much doubtful, even more in these\nexperiments""}, {""page"": 32, ""text"": ""Note (1): Complex in article: H2[Ge(OH)2L2H(-2)]; simplified here: Ge(OH)2L2""}]","{""bbox_points"": [60.18372413793103, 89.57999999999998, 551.2899310344827, 100.26000000000005], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 32, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(2) + 2<H+1_Lactic-1> = Ge+4_Lactic-1(2)_OH-1(2) + 2<H+1>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_Lactic-1(2)_OH-1(2)"": ""1"", ""Ge+4_OH-1(2)"": ""-1"", ""H+1"": ""2"", ""H+1_Lactic-1"": ""-2""}}"
80909,Ge+4_OH-1(2) + 2<H+1(3)_Citric-3> = Ge+4_H+1(2)_OH-1(2)_Citric-3(2) + 4<H+1 >,"[{""page"": 32, ""text"": ""Note: Ge(OH)2 is deprecated, existence very much doubtful, even more in these\nexperiments""}, {""page"": 32, ""text"": ""Note (1): Complex as H2[Ge(OH)2(CitricH2H-1)2] in publication""}]","{""bbox_points"": [60.18372413793103, 227.27999999999997, 551.2899310344827, 237.84000000000003], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 32, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(2) + 2<H+1(3)_Citric-3> = Ge+4_H+1(2)_OH-1(2)_Citric-3(2) + 4<H+1>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_H+1(2)_OH-1(2)_Citric-3(2)"": ""1"", ""Ge+4_OH-1(2)"": ""-1"", ""H+1"": ""4"", ""H+1(3)_Citric-3"": ""-2""}}"
80910,Ge+4_OH-1(4) + 3<H+1(2)_4ClCat-2> = Ge+4_4ClCat-2(3) + 2<H+1> + 4<H2O >,[],"{""bbox_points"": [60.18372413793103, 364.92, 551.2899310344827, 375.42], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 32, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 3<H+1(2)_4ClCat-2> = Ge+4_4ClCat-2(3) + 2<H+1> + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_4ClCat-2(3)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""2"", ""H+1(2)_4ClCat-2"": ""-3"", ""H2O"": ""4""}}"
80911,Ge+4_OH-1(4) + 3<H+1(4)_Tiron-4> = Ge+4_H+1(6)_Tiron-4(3) + 2<H+1> + 4<H2O >,[],"{""bbox_points"": [60.18372413793103, 452.16, 551.2899310344827, 462.78000000000003], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 32, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 3<H+1(4)_Tiron-4> = Ge+4_H+1(6)_Tiron-4(3) + 2<H+1> + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_H+1(6)_Tiron-4(3)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1"": ""2"", ""H+1(4)_Tiron-4"": ""-3"", ""H2O"": ""4""}}"
80912,Ge+4_OH-1(4) + 2<H+1(4)_Tiron-4> = Ge+4_H+1(4)_Tiron-4(2) + 4<H2O>,[],"{""bbox_points"": [60.18372413793103, 594.72, 551.2899310344827, 605.28], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 32, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<H+1(4)_Tiron-4> = Ge+4_H+1(4)_Tiron-4(2) + 4<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_H+1(4)_Tiron-4(2)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1(4)_Tiron-4"": ""-2"", ""H2O"": ""4""}}"
80913,Ge+4_OH-1(4) + 2<H+1_6IKoj-1> = Ge+4_6IKoj-1(2)_OH-1(2) + 2<H2O>,[],"{""bbox_points"": [60.18372413793103, 700.32, 551.2899310344827, 711.0], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 32, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<H+1_6IKoj-1> = Ge+4_6IKoj-1(2)_OH-1(2) + 2<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_6IKoj-1(2)_OH-1(2)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1_6IKoj-1"": ""-2"", ""H2O"": ""2""}}"
80914,Ge+4_OH-1(4) + 2<H+1_Comenic-2> = Ge+4_OH-1(2)_Comenic-2(2) + 2<H2O>,[],"{""bbox_points"": [60.18461538461538, 126.48000000000002, 551.2892307692307, 136.98000000000008], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 33, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<H+1_Comenic-2> = Ge+4_OH-1(2)_Comenic-2(2) + 2<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_OH-1(2)_Comenic-2(2)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1_Comenic-2"": ""-2"", ""H2O"": ""2""}}"
80915,Ge+4_OH-1(4) + 2<H+1_8OH2MeQuin-1> = Ge+4_8OH2MeQuin-1(2)_OH-1(2) + 2<H2O >,[],"{""bbox_points"": [60.18461538461538, 213.72000000000003, 551.2892307692307, 224.33999999999997], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 33, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<H+1_8OH2MeQuin-1> = Ge+4_8OH2MeQuin-1(2)_OH-1(2) + 2<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_8OH2MeQuin-1(2)_OH-1(2)"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""H+1_8OH2MeQuin-1"": ""-2"", ""H2O"": ""2""}}"
80916,Ge+4_OH-1(4) + Glycerol = Ge+4_H+1(-4)_Glycerol_OH-1 + H+1 + 3<H2O>,"[{""page"": 33, ""text"": ""Note (1): Values for react. with Ge(OH)4 and GeO(OH)3 given (K 2.69E-09); first\npreferred""}]","{""bbox_points"": [60.18461538461538, 301.02000000000004, 551.2892307692307, 311.58000000000004], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 33, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + Glycerol = Ge+4_H+1(-4)_Glycerol_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_H+1(-4)_Glycerol_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""Glycerol"": ""-1"", ""H+1"": ""1"", ""H2O"": ""3""}}"
80917,Ge+4_OH-1(4) + 2<Glycerol> = Ge+4_H+1(-4)_Glycerol(2)_OH-1 + H+1 + 3<H2O >,"[{""page"": 33, ""text"": ""Note (1): Values for react. with Ge(OH)4 and GeO(OH)3 given (K 2.63E-9); first\npreferred""}, {""page"": 33, ""text"": ""Note (2): NDP = 2 for these authors; reaction adapted""}]","{""bbox_points"": [60.18461538461538, 417.36, 551.2892307692307, 427.86], ""doi"": ""10.5281/zenodo.7700024"", ""page"": 33, ""source_file"": ""GER.PDF""}",Ge+4_OH-1(4) + 2<Glycerol> = Ge+4_H+1(-4)_Glycerol(2)_OH-1 + H+1 + 3<H2O>,transcribed_existing_published_record,"{""atom_residual_products_minus_reactants"": {}, ""charge_residual"": ""0"", ""status"": ""balanced"", ""terms"": {""Ge+4_H+1(-4)_Glycerol(2)_OH-1"": ""1"", ""Ge+4_OH-1(4)"": ""-1"", ""Glycerol"": ""-2"", ""H+1"": ""1"", ""H2O"": ""3""}}"
